STATE,EECLASS,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Connecticut,Hourly Union,148,3574097,3431,4.1409,43.1361
Connecticut,Hourly Other,13,3574097,3431,0.3637,3.789
Connecticut,Non-union,33,3574097,3431,0.9233,9.6182
Connecticut,Union,2,3574097,3431,0.056,0.5829
Connecticut,Unknown,170,3574097,3431,4.7564,49.5482
Delaware,Salary Non-union,22,897934,2088,2.4501,10.5364
Delaware,Salary Other,21,897934,2088,2.3387,10.0575
Delaware,Hourly Non-union,17,897934,2088,1.8932,8.1418
Delaware,Hourly Union,94,897934,2088,10.4685,45.0192
Delaware,Hourly Other,6,897934,2088,0.6682,2.8736
Delaware,Non-union,16,897934,2088,1.7819,7.6628
Delaware,Union,17,897934,2088,1.8932,8.1418
Delaware,Unknown,225,897934,2088,25.0575,107.7586
Delaware,Salary Union,0,897934,2088,0,0
Florida,Salary Non-union,474,18801310,14966,2.5211,31.6718
Florida,Salary Union,21,18801310,14966,0.1117,1.4032
Florida,Salary Other,82,18801310,14966,0.4361,5.4791
Florida,Hourly Non-union,702,18801310,14966,3.7338,46.9063
Florida,Hourly Union,553,18801310,14966,2.9413,36.9504
Florida,Hourly Other,67,18801310,14966,0.3564,4.4768
Florida,Non-union,445,18801310,14966,2.3669,29.7341
Florida,Union,33,18801310,14966,0.1755,2.205
Florida,Unknown,291,18801310,14966,1.5478,19.4441
Georgia,Salary Non-union,355,9687653,22416,3.6645,15.8369
Georgia,Salary Union,4,9687653,22416,0.0413,0.1784
Georgia,Salary Other,66,9687653,22416,0.6813,2.9443
Georgia,Hourly Non-union,370,9687653,22416,3.8193,16.5061
Georgia,Hourly Union,422,9687653,22416,4.3561,18.8258
Georgia,Hourly Other,42,9687653,22416,0.4335,1.8737
Georgia,Non-union,3287,9687653,22416,33.9298,146.6363
Georgia,Union,56,9687653,22416,0.5781,2.4982
Georgia,Unknown,329,9687653,22416,3.3961,14.677
Hawaii,Salary Non-union,1,1360301,85,0.0735,11.7647
Hawaii,Hourly Non-union,3,1360301,85,0.2205,35.2941
Hawaii,Hourly Union,6,1360301,85,0.4411,70.5882
Hawaii,Union,2,1360301,85,0.147,23.5294
Hawaii,Unknown,3,1360301,85,0.2205,35.2941
Hawaii,Salary Union,0,1360301,85,0,0
Hawaii,Salary Other,0,1360301,85,0,0
Hawaii,Hourly Other,0,1360301,85,0,0
Hawaii,Non-union,0,1360301,85,0,0
Idaho,Salary Non-union,11,1567582,569,0.7017,19.3322
Idaho,Salary Other,1,1567582,569,0.0638,1.7575
Idaho,Hourly Non-union,29,1567582,569,1.85,50.9666
Idaho,Hourly Union,5,1567582,569,0.319,8.7873
Idaho,Hourly Other,3,1567582,569,0.1914,5.2724
Idaho,Non-union,2,1567582,569,0.1276,3.5149
Idaho,Union,2,1567582,569,0.1276,3.5149
Idaho,Unknown,32,1567582,569,2.0414,56.239
Idaho,Salary Union,0,1567582,569,0,0
Illinois,Salary Non-union,365,12830632,10670,2.8448,34.2081
Illinois,Salary Union,22,12830632,10670,0.1715,2.0619
Illinois,Salary Other,97,12830632,10670,0.756,9.0909
Illinois,Hourly Non-union,310,12830632,10670,2.4161,29.0534
Illinois,Hourly Union,636,12830632,10670,4.9569,59.6064
Illinois,Hourly Other,119,12830632,10670,0.9275,11.1528
Illinois,Non-union,223,12830632,10670,1.738,20.8997
Illinois,Union,85,12830632,10670,0.6625,7.9663
Illinois,Unknown,152,12830632,10670,1.1847,14.2455
Indiana,Salary Non-union,193,6483802,7465,2.9766,25.854
Indiana,Salary Union,10,6483802,7465,0.1542,1.3396
Indiana,Salary Other,64,6483802,7465,0.9871,8.5733
Indiana,Hourly Non-union,231,6483802,7465,3.5627,30.9444
Indiana,Hourly Union,884,6483802,7465,13.634,118.4193
Indiana,Hourly Other,81,6483802,7465,1.2493,10.8506
Indiana,Non-union,64,6483802,7465,0.9871,8.5733
Indiana,Union,74,6483802,7465,1.1413,9.9129
Indiana,Unknown,117,6483802,7465,1.8045,15.6731
Iowa,Salary Non-union,80,3046355,1738,2.6261,46.0299
Iowa,Salary Union,5,3046355,1738,0.1641,2.8769
Iowa,Salary Other,7,3046355,1738,0.2298,4.0276
Iowa,Hourly Non-union,74,3046355,1738,2.4291,42.5777
Iowa,Hourly Union,70,3046355,1738,2.2978,40.2762
Iowa,Hourly Other,9,3046355,1738,0.2954,5.1784
Iowa,Non-union,19,3046355,1738,0.6237,10.9321
Iowa,Unknown,41,3046355,1738,1.3459,23.5903
Iowa,Union,0,3046355,1738,0,0
Kansas,Salary Non-union,56,2853118,2026,1.9628,27.6407
Kansas,Salary Union,4,2853118,2026,0.1402,1.9743
Kansas,Salary Other,1,2853118,2026,0.035,0.4936
Kansas,Hourly Non-union,114,2853118,2026,3.9956,56.2685
Kansas,Hourly Union,111,2853118,2026,3.8905,54.7878
Kansas,Hourly Other,7,2853118,2026,0.2453,3.4551
Kansas,Non-union,19,2853118,2026,0.6659,9.3781
Kansas,Unknown,77,2853118,2026,2.6988,38.0059
Kansas,Union,0,2853118,2026,0,0
Kentucky,Salary Non-union,68,4339367,3823,1.567,17.7871
Kentucky,Salary Union,4,4339367,3823,0.0922,1.0463
Kentucky,Salary Other,26,4339367,3823,0.5992,6.8009
Kentucky,Hourly Non-union,110,4339367,3823,2.5349,28.7732
Kentucky,Hourly Union,250,4339367,3823,5.7612,65.3937
Kentucky,Hourly Other,20,4339367,3823,0.4609,5.2315
Kentucky,Non-union,71,4339367,3823,1.6362,18.5718
Kentucky,Union,14,4339367,3823,0.3226,3.662
Kentucky,Unknown,156,4339367,3823,3.595,40.8057
Louisiana,Salary Non-union,87,4533372,2935,1.9191,29.6422
Louisiana,Salary Union,4,4533372,2935,0.0882,1.3629
Louisiana,Salary Other,38,4533372,2935,0.8382,12.9472
Louisiana,Hourly Non-union,68,4533372,2935,1.5,23.1687
Louisiana,Hourly Union,178,4533372,2935,3.9264,60.6474
Louisiana,Hourly Other,21,4533372,2935,0.4632,7.155
Louisiana,Non-union,62,4533372,2935,1.3676,21.1244
Louisiana,Union,26,4533372,2935,0.5735,8.8586
Louisiana,Unknown,75,4533372,2935,1.6544,25.5537
Maine,Salary Non-union,11,1328361,548,0.8281,20.073
Maine,Hourly Non-union,15,1328361,548,1.1292,27.3723
Maine,Hourly Union,21,1328361,548,1.5809,38.3212
Maine,Hourly Other,1,1328361,548,0.0753,1.8248
Maine,Non-union,4,1328361,548,0.3011,7.2993
Maine,Unknown,16,1328361,548,1.2045,29.1971
Maine,Salary Union,0,1328361,548,0,0
Maine,Salary Other,0,1328361,548,0,0
Maine,Union,0,1328361,548,0,0
Maryland,Salary Non-union,185,5773552,4495,3.2043,41.1568
Maryland,Salary Union,8,5773552,4495,0.1386,1.7798
Maryland,Salary Other,27,5773552,4495,0.4676,6.0067
Maryland,Hourly Non-union,164,5773552,4495,2.8405,36.485
Maryland,Hourly Union,235,5773552,4495,4.0703,52.2803
Maryland,Hourly Other,16,5773552,4495,0.2771,3.5595
Maryland,Non-union,62,5773552,4495,1.0739,13.7931
Maryland,Union,32,5773552,4495,0.5543,7.119
Maryland,Unknown,106,5773552,4495,1.836,23.5818
Massachusetts,Salary Non-union,193,6547629,5945,2.9476,32.4643
Massachusetts,Salary Union,1,6547629,5945,0.0153,0.1682
Massachusetts,Salary Other,29,6547629,5945,0.4429,4.878
Massachusetts,Hourly Non-union,178,6547629,5945,2.7185,29.9411
Massachusetts,Hourly Union,190,6547629,5945,2.9018,31.9596
Massachusetts,Hourly Other,19,6547629,5945,0.2902,3.196
Massachusetts,Non-union,54,6547629,5945,0.8247,9.0833
Massachusetts,Union,28,6547629,5945,0.4276,4.7098
Massachusetts,Unknown,148,6547629,5945,2.2604,24.8949
Michigan,Salary Non-union,641,9883640,23231,6.4855,27.5924
Michigan,Salary Union,660,9883640,23231,6.6777,28.4103
Michigan,Salary Other,66,9883640,23231,0.6678,2.841
Michigan,Hourly Non-union,198,9883640,23231,2.0033,8.5231
Michigan,Hourly Union,2492,9883640,23231,25.2134,107.2705
Michigan,Hourly Other,45,9883640,23231,0.4553,1.9371
Michigan,Non-union,70,9883640,23231,0.7082,3.0132
Michigan,Union,207,9883640,23231,2.0944,8.9105
Michigan,Unknown,89,9883640,23231,0.9005,3.8311
Minnesota,Salary Non-union,84,5303925,2775,1.5837,30.2703
Minnesota,Salary Union,11,5303925,2775,0.2074,3.964
Minnesota,Salary Other,12,5303925,2775,0.2262,4.3243
Minnesota,Hourly Non-union,155,5303925,2775,2.9224,55.8559
Minnesota,Hourly Union,33,5303925,2775,0.6222,11.8919
Minnesota,Hourly Other,8,5303925,2775,0.1508,2.8829
Minnesota,Non-union,67,5303925,2775,1.2632,24.1441
Minnesota,Union,5,5303925,2775,0.0943,1.8018
Minnesota,Unknown,52,5303925,2775,0.9804,18.7387
Mississippi,Salary Non-union,38,2967297,4220,1.2806,9.0047
Mississippi,Salary Other,2,2967297,4220,0.0674,0.4739
Mississippi,Hourly Non-union,72,2967297,4220,2.4265,17.0616
Mississippi,Hourly Union,103,2967297,4220,3.4712,24.4076
Mississippi,Hourly Other,12,2967297,4220,0.4044,2.8436
Mississippi,Non-union,547,2967297,4220,18.4343,129.6209
Mississippi,Union,52,2967297,4220,1.7524,12.3223
Mississippi,Unknown,38,2967297,4220,1.2806,9.0047
Mississippi,Salary Union,0,2967297,4220,0,0
Missouri,Salary Non-union,232,5988927,8960,3.8738,25.8929
Missouri,Salary Union,10,5988927,8960,0.167,1.1161
Missouri,Salary Other,45,5988927,8960,0.7514,5.0223
Missouri,Hourly Non-union,184,5988927,8960,3.0723,20.5357
Missouri,Hourly Union,585,5988927,8960,9.768,65.2902
Missouri,Hourly Other,71,5988927,8960,1.1855,7.9241
Missouri,Non-union,46,5988927,8960,0.7681,5.1339
Missouri,Union,63,5988927,8960,1.0519,7.0312
Missouri,Unknown,491,5988927,8960,8.1985,54.7991
Montana,Salary Non-union,6,989415,290,0.6064,20.6897
Montana,Hourly Non-union,8,989415,290,0.8086,27.5862
Montana,Hourly Union,3,989415,290,0.3032,10.3448
Montana,Hourly Other,2,989415,290,0.2021,6.8966
Montana,Non-union,1,989415,290,0.1011,3.4483
Montana,Union,1,989415,290,0.1011,3.4483
Montana,Unknown,16,989415,290,1.6171,55.1724
Montana,Salary Union,0,989415,290,0,0
Montana,Salary Other,0,989415,290,0,0
Nebraska,Salary Non-union,26,1826341,988,1.4236,26.3158
Nebraska,Salary Other,1,1826341,988,0.0548,1.0121
Nebraska,Hourly Non-union,58,1826341,988,3.1757,58.7045
Nebraska,Hourly Union,35,1826341,988,1.9164,35.4251
Nebraska,Hourly Other,4,1826341,988,0.219,4.0486
Nebraska,Non-union,20,1826341,988,1.0951,20.2429
Nebraska,Union,1,1826341,988,0.0548,1.0121
Nebraska,Unknown,13,1826341,988,0.7118,13.1579
Nebraska,Salary Union,0,1826341,988,0,0
Nevada,Salary Non-union,32,2700551,2031,1.1849,15.7558
Nevada,Salary Union,4,2700551,2031,0.1481,1.9695
Nevada,Salary Other,3,2700551,2031,0.1111,1.4771
Nevada,Hourly Non-union,96,2700551,2031,3.5548,47.2674
Nevada,Hourly Union,56,2700551,2031,2.0737,27.5726
Nevada,Hourly Other,10,2700551,2031,0.3703,4.9237
Nevada,Non-union,14,2700551,2031,0.5184,6.8932
Nevada,Union,8,2700551,2031,0.2962,3.9389
Nevada,Unknown,155,2700551,2031,5.7396,76.3171
New Hampshire,Salary Non-union,14,1316470,735,1.0634,19.0476
New Hampshire,Salary Union,1,1316470,735,0.076,1.3605
New Hampshire,Salary Other,2,1316470,735,0.1519,2.7211
New Hampshire,Hourly Non-union,40,1316470,735,3.0384,54.4218
New Hampshire,Hourly Union,16,1316470,735,1.2154,21.7687
New Hampshire,Hourly Other,4,1316470,735,0.3038,5.4422
New Hampshire,Non-union,7,1316470,735,0.5317,9.5238
New Hampshire,Union,2,1316470,735,0.1519,2.7211
New Hampshire,Unknown,23,1316470,735,1.7471,31.2925
New Jersey,Salary Non-union,256,8791894,6690,2.9118,38.2661
New Jersey,Salary Union,10,8791894,6690,0.1137,1.4948
New Jersey,Salary Other,63,8791894,6690,0.7166,9.417
New Jersey,Hourly Non-union,220,8791894,6690,2.5023,32.8849
New Jersey,Hourly Union,334,8791894,6690,3.799,49.9253
New Jersey,Hourly Other,22,8791894,6690,0.2502,3.2885
New Jersey,Non-union,140,8791894,6690,1.5924,20.9268
New Jersey,Union,28,8791894,6690,0.3185,4.1854
New Jersey,Unknown,140,8791894,6690,1.5924,20.9268
New Mexico,Salary Non-union,11,2059179,508,0.5342,21.6535
New Mexico,Salary Other,5,2059179,508,0.2428,9.8425
New Mexico,Hourly Non-union,21,2059179,508,1.0198,41.3386
New Mexico,Hourly Union,5,2059179,508,0.2428,9.8425
New Mexico,Hourly Other,9,2059179,508,0.4371,17.7165
New Mexico,Non-union,12,2059179,508,0.5828,23.622
New Mexico,Union,1,2059179,508,0.0486,1.9685
New Mexico,Unknown,24,2059179,508,1.1655,47.2441
New Mexico,Salary Union,0,2059179,508,0,0
New York,Salary Non-union,358,19378102,9491,1.8474,37.7199
New York,Salary Union,17,19378102,9491,0.0877,1.7912
New York,Salary Other,112,19378102,9491,0.578,11.8007
New York,Hourly Non-union,181,19378102,9491,0.934,19.0707
New York,Hourly Union,629,19378102,9491,3.2459,66.2733
New York,Hourly Other,34,19378102,9491,0.1755,3.5823
New York,Non-union,104,19378102,9491,0.5367,10.9577
New York,Union,44,19378102,9491,0.2271,4.636
New York,Unknown,184,19378102,9491,0.9495,19.3868
North Carolina,Salary Non-union,229,9535483,5321,2.4016,43.037
North Carolina,Salary Union,1,9535483,5321,0.0105,0.1879
North Carolina,Salary Other,16,9535483,5321,0.1678,3.007
North Carolina,Hourly Non-union,330,9535483,5321,3.4608,62.0184
North Carolina,Hourly Union,152,9535483,5321,1.594,28.5661
North Carolina,Hourly Other,57,9535483,5321,0.5978,10.7123
North Carolina,Non-union,108,9535483,5321,1.1326,20.2969
North Carolina,Union,5,9535483,5321,0.0524,0.9397
North Carolina,Unknown,126,9535483,5321,1.3214,23.6798
North Dakota,Salary Non-union,5,672591,264,0.7434,18.9394
North Dakota,Salary Union,1,672591,264,0.1487,3.7879
North Dakota,Salary Other,1,672591,264,0.1487,3.7879
North Dakota,Hourly Non-union,7,672591,264,1.0408,26.5152
North Dakota,Hourly Union,1,672591,264,0.1487,3.7879
North Dakota,Non-union,3,672591,264,0.446,11.3636
North Dakota,Unknown,22,672591,264,3.2709,83.3333
North Dakota,Hourly Other,0,672591,264,0,0
North Dakota,Union,0,672591,264,0,0
Ohio,Salary Non-union,420,11536504,18596,3.6406,22.5855
Ohio,Salary Union,45,11536504,18596,0.3901,2.4199
Ohio,Salary Other,143,11536504,18596,1.2395,7.6898
Ohio,Hourly Non-union,634,11536504,18596,5.4956,34.0934
Ohio,Hourly Union,1677,11536504,18596,14.5365,90.1807
Ohio,Hourly Other,100,11536504,18596,0.8668,5.3775
Ohio,Non-union,145,11536504,18596,1.2569,7.7974
Ohio,Union,373,11536504,18596,3.2332,20.0581
Ohio,Unknown,158,11536504,18596,1.3696,8.4965
Oklahoma,Salary Non-union,88,3751351,2496,2.3458,35.2564
Oklahoma,Salary Union,2,3751351,2496,0.0533,0.8013
Oklahoma,Salary Other,5,3751351,2496,0.1333,2.0032
Oklahoma,Hourly Non-union,117,3751351,2496,3.1189,46.875
Oklahoma,Hourly Union,172,3751351,2496,4.585,68.9103
Oklahoma,Hourly Other,12,3751351,2496,0.3199,4.8077
Oklahoma,Non-union,27,3751351,2496,0.7197,10.8173
Oklahoma,Union,7,3751351,2496,0.1866,2.8045
Oklahoma,Unknown,50,3751351,2496,1.3329,20.0321
Oregon,Salary Non-union,34,3831074,3046,0.8875,11.1622
Oregon,Salary Union,3,3831074,3046,0.0783,0.9849
Oregon,Salary Other,18,3831074,3046,0.4698,5.9094
Oregon,Hourly Non-union,76,3831074,3046,1.9838,24.9508
Oregon,Hourly Union,31,3831074,3046,0.8092,10.1773
Oregon,Hourly Other,13,3831074,3046,0.3393,4.2679
Oregon,Non-union,51,3831074,3046,1.3312,16.7433
Oregon,Union,190,3831074,3046,4.9594,62.3769
Oregon,Unknown,72,3831074,3046,1.8794,23.6376
Pennsylvania,Salary Non-union,369,12702379,8980,2.905,41.0913
Pennsylvania,Salary Union,6,12702379,8980,0.0472,0.6682
Pennsylvania,Salary Other,49,12702379,8980,0.3858,5.4566
Pennsylvania,Hourly Non-union,279,12702379,8980,2.1964,31.069
Pennsylvania,Hourly Union,415,12702379,8980,3.2671,46.2138
Pennsylvania,Hourly Other,59,12702379,8980,0.4645,6.5702
Pennsylvania,Non-union,140,12702379,8980,1.1022,15.5902
Pennsylvania,Union,40,12702379,8980,0.3149,4.4543
Pennsylvania,Unknown,165,12702379,8980,1.299,18.3742
Puerto Rico,Salary Non-union,2,3725789,117,0.0537,17.094
Puerto Rico,Hourly Non-union,6,3725789,117,0.161,51.2821
Puerto Rico,Hourly Union,1,3725789,117,0.0268,8.547
Puerto Rico,Unknown,2,3725789,117,0.0537,17.094
Puerto Rico,Salary Union,0,3725789,117,0,0
Puerto Rico,Salary Other,0,3725789,117,0,0
Puerto Rico,Hourly Other,0,3725789,117,0,0
Puerto Rico,Non-union,0,3725789,117,0,0
Puerto Rico,Union,0,3725789,117,0,0
Rhode Island,Salary Non-union,18,1052567,795,1.7101,22.6415
Rhode Island,Salary Other,2,1052567,795,0.19,2.5157
Rhode Island,Hourly Non-union,31,1052567,795,2.9452,38.9937
Rhode Island,Hourly Union,23,1052567,795,2.1851,28.9308
Rhode Island,Hourly Other,3,1052567,795,0.285,3.7736
Rhode Island,Non-union,5,1052567,795,0.475,6.2893
Rhode Island,Union,6,1052567,795,0.57,7.5472
Rhode Island,Unknown,18,1052567,795,1.7101,22.6415
Rhode Island,Salary Union,0,1052567,795,0,0
South Carolina,Salary Non-union,92,4625364,2399,1.989,38.3493
South Carolina,Salary Union,1,4625364,2399,0.0216,0.4168
South Carolina,Salary Other,20,4625364,2399,0.4324,8.3368
South Carolina,Hourly Non-union,179,4625364,2399,3.87,74.6144
South Carolina,Hourly Union,65,4625364,2399,1.4053,27.0946
South Carolina,Hourly Other,25,4625364,2399,0.5405,10.421
South Carolina,Non-union,31,4625364,2399,0.6702,12.9221
South Carolina,Union,4,4625364,2399,0.0865,1.6674
South Carolina,Unknown,60,4625364,2399,1.2972,25.0104
South Dakota,Salary Non-union,11,814180,360,1.3511,30.5556
South Dakota,Salary Other,1,814180,360,0.1228,2.7778
South Dakota,Hourly Non-union,30,814180,360,3.6847,83.3333
South Dakota,Hourly Union,1,814180,360,0.1228,2.7778
South Dakota,Non-union,14,814180,360,1.7195,38.8889
South Dakota,Unknown,6,814180,360,0.7369,16.6667
South Dakota,Salary Union,0,814180,360,0,0
South Dakota,Hourly Other,0,814180,360,0,0
South Dakota,Union,0,814180,360,0,0
Tennessee,Salary Non-union,234,6346105,10788,3.6873,21.6908
Tennessee,Salary Union,1,6346105,10788,0.0158,0.0927
Tennessee,Salary Other,10,6346105,10788,0.1576,0.927
Tennessee,Hourly Non-union,478,6346105,10788,7.5322,44.3085
Tennessee,Hourly Union,364,6346105,10788,5.7358,33.7412
Tennessee,Hourly Other,40,6346105,10788,0.6303,3.7078
Tennessee,Non-union,146,6346105,10788,2.3006,13.5336
Tennessee,Union,10,6346105,10788,0.1576,0.927
Tennessee,Unknown,915,6346105,10788,14.4183,84.8165
Texas,Salary Non-union,715,25145561,24161,2.8434,29.5931
Texas,Salary Union,18,25145561,24161,0.0716,0.745
Texas,Salary Other,531,25145561,24161,2.1117,21.9776
Texas,Hourly Non-union,962,25145561,24161,3.8257,39.8162
Texas,Hourly Union,812,25145561,24161,3.2292,33.6079
Texas,Hourly Other,373,25145561,24161,1.4834,15.4381
Texas,Non-union,384,25145561,24161,1.5271,15.8934
Texas,Union,59,25145561,24161,0.2346,2.442
Texas,Unknown,672,25145561,24161,2.6724,27.8134
Utah,Salary Non-union,25,2763885,2598,0.9045,9.6228
Utah,Salary Union,1,2763885,2598,0.0362,0.3849
Utah,Salary Other,3,2763885,2598,0.1085,1.1547
Utah,Hourly Non-union,38,2763885,2598,1.3749,14.6266
Utah,Hourly Union,6,2763885,2598,0.2171,2.3095
Utah,Hourly Other,5,2763885,2598,0.1809,1.9246
Utah,Non-union,302,2763885,2598,10.9266,116.2433
Utah,Unknown,27,2763885,2598,0.9769,10.3926
Utah,Union,0,2763885,2598,0,0
Vermont,Salary Non-union,5,625741,188,0.7991,26.5957
Vermont,Hourly Non-union,8,625741,188,1.2785,42.5532
Vermont,Hourly Union,5,625741,188,0.7991,26.5957
Vermont,Hourly Other,1,625741,188,0.1598,5.3191
Vermont,Non-union,4,625741,188,0.6392,21.2766
Vermont,Unknown,3,625741,188,0.4794,15.9574
Vermont,Salary Union,0,625741,188,0,0
Vermont,Salary Other,0,625741,188,0,0
Vermont,Union,0,625741,188,0,0
Virginia,Salary Non-union,164,8001024,4923,2.0497,33.313
Virginia,Salary Union,4,8001024,4923,0.05,0.8125
Virginia,Salary Other,38,8001024,4923,0.4749,7.7189
Virginia,Hourly Non-union,178,8001024,4923,2.2247,36.1568
Virginia,Hourly Union,186,8001024,4923,2.3247,37.7818
Virginia,Hourly Other,33,8001024,4923,0.4124,6.7032
Virginia,Non-union,151,8001024,4923,1.8873,30.6724
Virginia,Union,10,8001024,4923,0.125,2.0313
Virginia,Unknown,122,8001024,4923,1.5248,24.7816
Washington,Salary Non-union,81,6724540,3538,1.2045,22.8943
Washington,Salary Union,36,6724540,3538,0.5354,10.1752
Washington,Salary Other,15,6724540,3538,0.2231,4.2397
Washington,Hourly Non-union,115,6724540,3538,1.7102,32.5042
Washington,Hourly Union,147,6724540,3538,2.186,41.5489
Washington,Hourly Other,15,6724540,3538,0.2231,4.2397
Washington,Non-union,24,6724540,3538,0.3569,6.7835
Washington,Union,16,6724540,3538,0.2379,4.5223
Washington,Unknown,59,6724540,3538,0.8774,16.6761
West Virginia,Salary Non-union,36,1852994,1245,1.9428,28.9157
West Virginia,Salary Union,2,1852994,1245,0.1079,1.6064
West Virginia,Salary Other,14,1852994,1245,0.7555,11.245
West Virginia,Hourly Non-union,66,1852994,1245,3.5618,53.012
West Virginia,Hourly Union,83,1852994,1245,4.4792,66.6667
West Virginia,Hourly Other,5,1852994,1245,0.2698,4.0161
West Virginia,Non-union,15,1852994,1245,0.8095,12.0482
West Virginia,Union,13,1852994,1245,0.7016,10.4418
West Virginia,Unknown,21,1852994,1245,1.1333,16.8675
Wisconsin,Salary Non-union,110,5686986,3168,1.9342,34.7222
Wisconsin,Salary Union,9,5686986,3168,0.1583,2.8409
Wisconsin,Salary Other,26,5686986,3168,0.4572,8.2071
Wisconsin,Hourly Non-union,105,5686986,3168,1.8463,33.1439
Wisconsin,Hourly Union,163,5686986,3168,2.8662,51.452
Wisconsin,Hourly Other,26,5686986,3168,0.4572,8.2071
Wisconsin,Non-union,42,5686986,3168,0.7385,13.2576
Wisconsin,Union,9,5686986,3168,0.1583,2.8409
Wisconsin,Unknown,31,5686986,3168,0.5451,9.7854
Wyoming,Salary Non-union,2,563626,179,0.3548,11.1732
Wyoming,Hourly Non-union,6,563626,179,1.0645,33.5196
Wyoming,Hourly Other,1,563626,179,0.1774,5.5866
Wyoming,Non-union,4,563626,179,0.7097,22.3464
Wyoming,Unknown,12,563626,179,2.1291,67.0391
Wyoming,Salary Union,0,563626,179,0,0
Wyoming,Salary Other,0,563626,179,0,0
Wyoming,Hourly Union,0,563626,179,0,0
Wyoming,Union,0,563626,179,0,0
