STATE,INDSTRY,CASES,CENSUSPOP,DS_POP,CS_RATE,DS_RATE
South Dakota,"Finance, Insurance, Real Estate",0,814180,1257,0,0
South Dakota,Services,0,814180,1257,0,0
South Dakota,"Agriculture, Forestry, Fishing",0,814180,1257,0,0
South Dakota,Construction,0,814180,1257,0,0
South Dakota,Wholesale,0,814180,1257,0,0
Hawaii,"Oil & Gas Extraction, Mining",0,1360301,230,0,0
Hawaii,"Manufacturing, Durable Goods",0,1360301,230,0,0
Hawaii,"Manufacturing, Nondurable Goods",0,1360301,230,0,0
Hawaii,"Transportation, Communications, Utilities",0,1360301,230,0,0
Hawaii,Retail Trade,0,1360301,230,0,0
Hawaii,"Finance, Insurance, Real Estate",0,1360301,230,0,0
Hawaii,Services,0,1360301,230,0,0
Hawaii,"Agriculture, Forestry, Fishing",0,1360301,230,0,0
Hawaii,Construction,0,1360301,230,0,0
Hawaii,Wholesale,0,1360301,230,0,0
Vermont,"Oil & Gas Extraction, Mining",0,625741,686,0,0
Vermont,"Manufacturing, Durable Goods",0,625741,686,0,0
Vermont,"Manufacturing, Nondurable Goods",0,625741,686,0,0
Vermont,"Transportation, Communications, Utilities",0,625741,686,0,0
Vermont,Retail Trade,0,625741,686,0,0
Vermont,"Finance, Insurance, Real Estate",0,625741,686,0,0
Vermont,Services,0,625741,686,0,0
Vermont,"Agriculture, Forestry, Fishing",0,625741,686,0,0
Vermont,Construction,0,625741,686,0,0
Vermont,Wholesale,0,625741,686,0,0
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,728,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,728,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",0,3725789,728,0,0
Puerto Rico,"Transportation, Communications, Utilities",0,3725789,728,0,0
Puerto Rico,Retail Trade,0,3725789,728,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,728,0,0
Puerto Rico,Services,0,3725789,728,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,728,0,0
Puerto Rico,Construction,0,3725789,728,0,0
Puerto Rico,Wholesale,0,3725789,728,0,0
