STATE,EECLASS,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Hawaii,Hourly Union,8,1360301,85,0.5881,94.1176
Hawaii,Non-union,4,1360301,85,0.2941,47.0588
Hawaii,Union,10,1360301,85,0.7351,117.6471
Hawaii,Unknown,13,1360301,85,0.9557,152.9412
Hawaii,Hourly Other,0,1360301,85,0,0
Idaho,Salary Non-union,22,1567582,569,1.4034,38.6643
Idaho,Hourly Non-union,60,1567582,569,3.8276,105.4482
Idaho,Hourly Union,8,1567582,569,0.5103,14.0598
Idaho,Hourly Other,9,1567582,569,0.5741,15.8172
Idaho,Non-union,9,1567582,569,0.5741,15.8172
Idaho,Union,8,1567582,569,0.5103,14.0598
Idaho,Unknown,60,1567582,569,3.8276,105.4482
Idaho,Salary Union,0,1567582,569,0,0
Idaho,Salary Other,0,1567582,569,0,0
Illinois,Salary Non-union,1002,12830632,10670,7.8094,93.9082
Illinois,Salary Union,66,12830632,10670,0.5144,6.1856
Illinois,Salary Other,259,12830632,10670,2.0186,24.2737
Illinois,Hourly Non-union,642,12830632,10670,5.0037,60.1687
Illinois,Hourly Union,1353,12830632,10670,10.5451,126.8041
Illinois,Hourly Other,232,12830632,10670,1.8082,21.7432
Illinois,Non-union,483,12830632,10670,3.7644,45.2671
Illinois,Union,232,12830632,10670,1.8082,21.7432
Illinois,Unknown,353,12830632,10670,2.7512,33.0834
Indiana,Salary Non-union,324,6483802,7465,4.9971,43.4025
Indiana,Salary Union,30,6483802,7465,0.4627,4.0188
Indiana,Salary Other,130,6483802,7465,2.005,17.4146
Indiana,Hourly Non-union,428,6483802,7465,6.6011,57.3342
Indiana,Hourly Union,1804,6483802,7465,27.8232,241.6611
Indiana,Hourly Other,127,6483802,7465,1.9587,17.0127
Indiana,Non-union,129,6483802,7465,1.9896,17.2806
Indiana,Union,148,6483802,7465,2.2826,19.8259
Indiana,Unknown,222,6483802,7465,3.4239,29.7388
Iowa,Salary Non-union,131,3046355,1738,4.3002,75.374
Iowa,Salary Union,12,3046355,1738,0.3939,6.9045
Iowa,Salary Other,14,3046355,1738,0.4596,8.0552
Iowa,Hourly Non-union,152,3046355,1738,4.9896,87.4568
Iowa,Hourly Union,108,3046355,1738,3.5452,62.1404
Iowa,Hourly Other,22,3046355,1738,0.7222,12.6582
Iowa,Non-union,35,3046355,1738,1.1489,20.1381
Iowa,Union,5,3046355,1738,0.1641,2.8769
Iowa,Unknown,72,3046355,1738,2.3635,41.4269
Kansas,Salary Non-union,123,2853118,2026,4.3111,60.7108
Kansas,Salary Union,10,2853118,2026,0.3505,4.9358
Kansas,Salary Other,16,2853118,2026,0.5608,7.8973
Kansas,Hourly Non-union,178,2853118,2026,6.2388,87.8578
Kansas,Hourly Union,211,2853118,2026,7.3954,104.1461
Kansas,Hourly Other,18,2853118,2026,0.6309,8.8845
Kansas,Non-union,53,2853118,2026,1.8576,26.1599
Kansas,Union,5,2853118,2026,0.1752,2.4679
Kansas,Unknown,163,2853118,2026,5.713,80.4541
Kentucky,Salary Non-union,168,4339367,3823,3.8715,43.9445
Kentucky,Salary Union,17,4339367,3823,0.3918,4.4468
Kentucky,Salary Other,65,4339367,3823,1.4979,17.0024
Kentucky,Hourly Non-union,257,4339367,3823,5.9225,67.2247
Kentucky,Hourly Union,526,4339367,3823,12.1216,137.5883
Kentucky,Hourly Other,70,4339367,3823,1.6131,18.3102
Kentucky,Non-union,135,4339367,3823,3.1111,35.3126
Kentucky,Union,27,4339367,3823,0.6222,7.0625
Kentucky,Unknown,388,4339367,3823,8.9414,101.491
Louisiana,Salary Non-union,216,4533372,2935,4.7647,73.5945
Louisiana,Salary Union,7,4533372,2935,0.1544,2.385
Louisiana,Salary Other,130,4533372,2935,2.8676,44.293
Louisiana,Hourly Non-union,175,4533372,2935,3.8603,59.6252
Louisiana,Hourly Union,429,4533372,2935,9.4632,146.167
Louisiana,Hourly Other,52,4533372,2935,1.147,17.7172
Louisiana,Non-union,126,4533372,2935,2.7794,42.9302
Louisiana,Union,64,4533372,2935,1.4118,21.8058
Louisiana,Unknown,192,4533372,2935,4.2353,65.4174
Maine,Salary Non-union,35,1328361,548,2.6348,63.8686
Maine,Salary Union,2,1328361,548,0.1506,3.6496
Maine,Salary Other,1,1328361,548,0.0753,1.8248
Maine,Hourly Non-union,31,1328361,548,2.3337,56.5693
Maine,Hourly Union,54,1328361,548,4.0652,98.5401
Maine,Hourly Other,2,1328361,548,0.1506,3.6496
Maine,Non-union,18,1328361,548,1.3551,32.8467
Maine,Union,1,1328361,548,0.0753,1.8248
Maine,Unknown,30,1328361,548,2.2584,54.7445
Maryland,Salary Non-union,420,5773552,4495,7.2746,93.4372
Maryland,Salary Union,9,5773552,4495,0.1559,2.0022
Maryland,Salary Other,33,5773552,4495,0.5716,7.3415
Maryland,Hourly Non-union,362,5773552,4495,6.27,80.5339
Maryland,Hourly Union,533,5773552,4495,9.2318,118.5762
Maryland,Hourly Other,41,5773552,4495,0.7101,9.1212
Maryland,Non-union,144,5773552,4495,2.4941,32.0356
Maryland,Union,59,5773552,4495,1.0219,13.1257
Maryland,Unknown,186,5773552,4495,3.2216,41.3793
Massachusetts,Salary Non-union,407,6547629,5945,6.216,68.4609
Massachusetts,Salary Union,9,6547629,5945,0.1375,1.5139
Massachusetts,Salary Other,70,6547629,5945,1.0691,11.7746
Massachusetts,Hourly Non-union,309,6547629,5945,4.7193,51.9765
Massachusetts,Hourly Union,369,6547629,5945,5.6356,62.069
Massachusetts,Hourly Other,39,6547629,5945,0.5956,6.5601
Massachusetts,Non-union,129,6547629,5945,1.9702,21.6989
Massachusetts,Union,55,6547629,5945,0.84,9.2515
Massachusetts,Unknown,304,6547629,5945,4.6429,51.1354
Michigan,Salary Non-union,1774,9883640,23231,17.9489,76.3635
Michigan,Salary Union,1802,9883640,23231,18.2321,77.5688
Michigan,Salary Other,178,9883640,23231,1.801,7.6622
Michigan,Hourly Non-union,400,9883640,23231,4.0471,17.2184
Michigan,Hourly Union,5897,9883640,23231,59.6643,253.8418
Michigan,Hourly Other,113,9883640,23231,1.1433,4.8642
Michigan,Non-union,161,9883640,23231,1.629,6.9304
Michigan,Union,403,9883640,23231,4.0774,17.3475
Michigan,Unknown,216,9883640,23231,2.1854,9.2979
Minnesota,Salary Non-union,192,5303925,2775,3.62,69.1892
Minnesota,Salary Union,18,5303925,2775,0.3394,6.4865
Minnesota,Salary Other,21,5303925,2775,0.3959,7.5676
Minnesota,Hourly Non-union,274,5303925,2775,5.166,98.7387
Minnesota,Hourly Union,73,5303925,2775,1.3763,26.3063
Minnesota,Hourly Other,14,5303925,2775,0.264,5.045
Minnesota,Non-union,108,5303925,2775,2.0362,38.9189
Minnesota,Union,8,5303925,2775,0.1508,2.8829
Minnesota,Unknown,102,5303925,2775,1.9231,36.7568
Mississippi,Salary Non-union,111,2967297,4220,3.7408,26.3033
Mississippi,Salary Union,7,2967297,4220,0.2359,1.6588
Mississippi,Salary Other,17,2967297,4220,0.5729,4.0284
Mississippi,Hourly Non-union,161,2967297,4220,5.4258,38.1517
Mississippi,Hourly Union,239,2967297,4220,8.0545,56.6351
Mississippi,Hourly Other,27,2967297,4220,0.9099,6.3981
Mississippi,Non-union,1145,2967297,4220,38.5873,271.327
Mississippi,Union,115,2967297,4220,3.8756,27.2512
Mississippi,Unknown,80,2967297,4220,2.6961,18.9573
Missouri,Salary Non-union,495,5988927,8960,8.2653,55.2455
Missouri,Salary Union,23,5988927,8960,0.384,2.567
Missouri,Salary Other,75,5988927,8960,1.2523,8.3705
Missouri,Hourly Non-union,437,5988927,8960,7.2968,48.7723
Missouri,Hourly Union,1340,5988927,8960,22.3746,149.5536
Missouri,Hourly Other,147,5988927,8960,2.4545,16.4062
Missouri,Non-union,127,5988927,8960,2.1206,14.1741
Missouri,Union,140,5988927,8960,2.3376,15.625
Missouri,Unknown,803,5988927,8960,13.4081,89.6205
Montana,Salary Non-union,19,989415,290,1.9203,65.5172
Montana,Salary Other,1,989415,290,0.1011,3.4483
Montana,Hourly Non-union,23,989415,290,2.3246000000000002,79.3103
Montana,Hourly Union,9,989415,290,0.9096,31.0345
Montana,Hourly Other,3,989415,290,0.3032,10.3448
Montana,Non-union,7,989415,290,0.7075,24.1379
Montana,Union,1,989415,290,0.1011,3.4483
Montana,Unknown,28,989415,290,2.83,96.5517
Montana,Salary Union,0,989415,290,0,0
Nebraska,Salary Non-union,48,1826341,988,2.6282,48.583
Nebraska,Salary Other,10,1826341,988,0.5475,10.1215
Nebraska,Hourly Non-union,119,1826341,988,6.5158,120.4453
Nebraska,Hourly Union,60,1826341,988,3.2853,60.7287
Nebraska,Hourly Other,14,1826341,988,0.7666,14.17
Nebraska,Non-union,43,1826341,988,2.3544,43.5223
Nebraska,Union,4,1826341,988,0.219,4.0486
Nebraska,Unknown,37,1826341,988,2.0259,37.4494
Nebraska,Salary Union,0,1826341,988,0,0
Nevada,Salary Non-union,92,2700551,2031,3.4067,45.2979
Nevada,Salary Union,4,2700551,2031,0.1481,1.9695
Nevada,Salary Other,9,2700551,2031,0.3333,4.4313
Nevada,Hourly Non-union,208,2700551,2031,7.7021,102.4126
Nevada,Hourly Union,130,2700551,2031,4.8138,64.0079
Nevada,Hourly Other,25,2700551,2031,0.9257,12.3092
Nevada,Non-union,55,2700551,2031,2.0366,27.0803
Nevada,Union,40,2700551,2031,1.4812,19.6947
Nevada,Unknown,294,2700551,2031,10.8867,144.7563
New Hampshire,Salary Non-union,53,1316470,735,4.0259,72.1088
New Hampshire,Salary Other,7,1316470,735,0.5317,9.5238
New Hampshire,Hourly Non-union,61,1316470,735,4.6336,82.9932
New Hampshire,Hourly Union,45,1316470,735,3.4182,61.2245
New Hampshire,Hourly Other,4,1316470,735,0.3038,5.4422
New Hampshire,Non-union,24,1316470,735,1.8231,32.6531
New Hampshire,Union,2,1316470,735,0.1519,2.7211
New Hampshire,Unknown,27,1316470,735,2.0509,36.7347
New Hampshire,Salary Union,0,1316470,735,0,0
New Jersey,Salary Non-union,668,8791894,6690,7.5979,99.8505
New Jersey,Salary Union,17,8791894,6690,0.1934,2.5411
New Jersey,Salary Other,161,8791894,6690,1.8312,24.0658
New Jersey,Hourly Non-union,532,8791894,6690,6.051,79.5217
New Jersey,Hourly Union,624,8791894,6690,7.0974,93.2735
New Jersey,Hourly Other,87,8791894,6690,0.9895,13.0045
New Jersey,Non-union,310,8791894,6690,3.526,46.3378
New Jersey,Union,68,8791894,6690,0.7734,10.1644
New Jersey,Unknown,307,8791894,6690,3.4919,45.8894
New Mexico,Salary Non-union,30,2059179,508,1.4569,59.0551
New Mexico,Salary Other,12,2059179,508,0.5828,23.622
New Mexico,Hourly Non-union,38,2059179,508,1.8454,74.8031
New Mexico,Hourly Union,13,2059179,508,0.6313,25.5906
New Mexico,Hourly Other,17,2059179,508,0.8256,33.4646
New Mexico,Non-union,16,2059179,508,0.777,31.4961
New Mexico,Union,5,2059179,508,0.2428,9.8425
New Mexico,Unknown,49,2059179,508,2.3796,96.4567
New Mexico,Salary Union,0,2059179,508,0,0
New York,Salary Non-union,850,19378102,9491,4.3864,89.5585
New York,Salary Union,37,19378102,9491,0.1909,3.8984
New York,Salary Other,344,19378102,9491,1.7752,36.2449
New York,Hourly Non-union,388,19378102,9491,2.0023,40.8808
New York,Hourly Union,1309,19378102,9491,6.755,137.9201
New York,Hourly Other,93,19378102,9491,0.4799,9.7988
New York,Non-union,264,19378102,9491,1.3624,27.8158
New York,Union,96,19378102,9491,0.4954,10.1148
New York,Unknown,413,19378102,9491,2.1313,43.5149
North Carolina,Salary Non-union,436,9535483,5321,4.5724,81.9395
North Carolina,Salary Union,7,9535483,5321,0.0734,1.3155
North Carolina,Salary Other,47,9535483,5321,0.4929,8.8329
North Carolina,Hourly Non-union,537,9535483,5321,5.6316,100.9209
North Carolina,Hourly Union,335,9535483,5321,3.5132,62.9581
North Carolina,Hourly Other,114,9535483,5321,1.1955,21.4245
North Carolina,Non-union,189,9535483,5321,1.9821,35.5196
North Carolina,Union,13,9535483,5321,0.1363,2.4431
North Carolina,Unknown,228,9535483,5321,2.3911,42.8491
North Dakota,Salary Non-union,13,672591,264,1.9328,49.2424
North Dakota,Salary Other,1,672591,264,0.1487,3.7879
North Dakota,Hourly Non-union,24,672591,264,3.5683,90.9091
North Dakota,Hourly Union,5,672591,264,0.7434,18.9394
North Dakota,Hourly Other,1,672591,264,0.1487,3.7879
North Dakota,Non-union,11,672591,264,1.6355,41.6667
North Dakota,Union,3,672591,264,0.446,11.3636
North Dakota,Unknown,49,672591,264,7.2853,185.6061
North Dakota,Salary Union,0,672591,264,0,0
Ohio,Salary Non-union,1116,11536504,18596,9.6736,60.0129
Ohio,Salary Union,104,11536504,18596,0.9015,5.5926
Ohio,Salary Other,356,11536504,18596,3.0859,19.1439
Ohio,Hourly Non-union,1282,11536504,18596,11.1126,68.9396
Ohio,Hourly Union,3833,11536504,18596,33.225,206.1196
Ohio,Hourly Other,243,11536504,18596,2.1064,13.0673
Ohio,Non-union,383,11536504,18596,3.3199,20.5958
Ohio,Union,842,11536504,18596,7.2986,45.2786
Ohio,Unknown,314,11536504,18596,2.7218,16.8854
Oklahoma,Salary Non-union,218,3751351,2496,5.8112,87.3397
Oklahoma,Salary Union,9,3751351,2496,0.2399,3.6058
Oklahoma,Salary Other,25,3751351,2496,0.6664,10.016
Oklahoma,Hourly Non-union,234,3751351,2496,6.2378,93.75
Oklahoma,Hourly Union,388,3751351,2496,10.3429,155.4487
Oklahoma,Hourly Other,41,3751351,2496,1.0929,16.4263
Oklahoma,Non-union,76,3751351,2496,2.0259,30.4487
Oklahoma,Union,19,3751351,2496,0.5065,7.6122
Oklahoma,Unknown,105,3751351,2496,2.799,42.0673
Oregon,Salary Non-union,91,3831074,3046,2.3753,29.8752
Oregon,Salary Union,2,3831074,3046,0.0522,0.6566
Oregon,Salary Other,37,3831074,3046,0.9658,12.1471
Oregon,Hourly Non-union,148,3831074,3046,3.8631,48.5883
Oregon,Hourly Union,52,3831074,3046,1.3573,17.0716
Oregon,Hourly Other,37,3831074,3046,0.9658,12.1471
Oregon,Non-union,86,3831074,3046,2.2448,28.2337
Oregon,Union,400,3831074,3046,10.4409,131.3198
Oregon,Unknown,151,3831074,3046,3.9415,49.5732
Pennsylvania,Salary Non-union,967,12702379,8980,7.6127,107.6837
Pennsylvania,Salary Union,23,12702379,8980,0.1811,2.5612
Pennsylvania,Salary Other,129,12702379,8980,1.0156,14.3653
Pennsylvania,Hourly Non-union,651,12702379,8980,5.125,72.4944
Pennsylvania,Hourly Union,886,12702379,8980,6.9751,98.6637
Pennsylvania,Hourly Other,147,12702379,8980,1.1573,16.3697
Pennsylvania,Non-union,369,12702379,8980,2.905,41.0913
Pennsylvania,Union,100,12702379,8980,0.7873,11.1359
Pennsylvania,Unknown,339,12702379,8980,2.6688,37.7506
Puerto Rico,Salary Non-union,9,3725789,117,0.2416,76.9231
Puerto Rico,Hourly Non-union,26,3725789,117,0.6978,222.2222
Puerto Rico,Hourly Union,3,3725789,117,0.0805,25.641
Puerto Rico,Non-union,1,3725789,117,0.0268,8.547
Puerto Rico,Unknown,3,3725789,117,0.0805,25.641
Puerto Rico,Salary Union,0,3725789,117,0,0
Puerto Rico,Salary Other,0,3725789,117,0,0
Puerto Rico,Hourly Other,0,3725789,117,0,0
Puerto Rico,Union,0,3725789,117,0,0
Rhode Island,Salary Non-union,46,1052567,795,4.3703,57.8616
Rhode Island,Salary Other,2,1052567,795,0.19,2.5157
Rhode Island,Hourly Non-union,58,1052567,795,5.5103,72.956
Rhode Island,Hourly Union,45,1052567,795,4.2753,56.6038
Rhode Island,Hourly Other,4,1052567,795,0.38,5.0314
Rhode Island,Non-union,8,1052567,795,0.76,10.0629
Rhode Island,Union,10,1052567,795,0.9501,12.5786
Rhode Island,Unknown,27,1052567,795,2.5652,33.9623
Rhode Island,Salary Union,0,1052567,795,0,0
South Carolina,Salary Non-union,230,4625364,2399,4.9726,95.8733
South Carolina,Salary Union,6,4625364,2399,0.1297,2.501
South Carolina,Salary Other,28,4625364,2399,0.6054,11.6715
South Carolina,Hourly Non-union,333,4625364,2399,7.1994,138.8078
South Carolina,Hourly Union,153,4625364,2399,3.3078,63.7766
South Carolina,Hourly Other,42,4625364,2399,0.908,17.5073
South Carolina,Non-union,75,4625364,2399,1.6215,31.263
South Carolina,Union,13,4625364,2399,0.2811,5.4189
South Carolina,Unknown,115,4625364,2399,2.4863,47.9366
South Dakota,Salary Non-union,16,814180,360,1.9652,44.4444
South Dakota,Salary Other,1,814180,360,0.1228,2.7778
South Dakota,Hourly Non-union,45,814180,360,5.527,125
South Dakota,Hourly Union,11,814180,360,1.3511,30.5556
South Dakota,Hourly Other,3,814180,360,0.3685,8.3333
South Dakota,Non-union,28,814180,360,3.439,77.7778
South Dakota,Union,1,814180,360,0.1228,2.7778
South Dakota,Unknown,17,814180,360,2.088,47.2222
South Dakota,Salary Union,0,814180,360,0,0
Tennessee,Salary Non-union,652,6346105,10788,10.274,60.4375
Tennessee,Salary Union,4,6346105,10788,0.063,0.3708
Tennessee,Salary Other,35,6346105,10788,0.5515,3.2443
Tennessee,Hourly Non-union,986,6346105,10788,15.5371,91.3978
Tennessee,Hourly Union,782,6346105,10788,12.3225,72.4879
Tennessee,Hourly Other,104,6346105,10788,1.6388,9.6403
Tennessee,Non-union,317,6346105,10788,4.9952,29.3845
Tennessee,Union,24,6346105,10788,0.3782,2.2247
Tennessee,Unknown,1547,6346105,10788,24.3772,143.4001
Texas,Salary Non-union,1913,25145561,24161,7.6077,79.1772
Texas,Salary Union,29,25145561,24161,0.1153,1.2003
Texas,Salary Other,1228,25145561,24161,4.8836,50.8257
Texas,Hourly Non-union,1978,25145561,24161,7.8662,81.8675
Texas,Hourly Union,1789,25145561,24161,7.1146,74.0449
Texas,Hourly Other,798,25145561,24161,3.1735,33.0284
Texas,Non-union,918,25145561,24161,3.6507,37.9951
Texas,Union,168,25145561,24161,0.6681,6.9534
Texas,Unknown,1489,25145561,24161,5.9215,61.6282
Utah,Salary Non-union,35,2763885,2598,1.2663,13.4719
Utah,Salary Union,1,2763885,2598,0.0362,0.3849
Utah,Salary Other,4,2763885,2598,0.1447,1.5396
Utah,Hourly Non-union,53,2763885,2598,1.9176,20.4003
Utah,Hourly Union,11,2763885,2598,0.398,4.234
Utah,Hourly Other,10,2763885,2598,0.3618,3.8491
Utah,Non-union,589,2763885,2598,21.3106,226.7129
Utah,Union,3,2763885,2598,0.1085,1.1547
Utah,Unknown,62,2763885,2598,2.2432,23.8645
Vermont,Salary Non-union,7,625741,188,1.1187,37.234
Vermont,Hourly Non-union,11,625741,188,1.7579,58.5106
Vermont,Hourly Union,6,625741,188,0.9589,31.9149
Vermont,Non-union,6,625741,188,0.9589,31.9149
Vermont,Unknown,5,625741,188,0.7991,26.5957
Vermont,Salary Union,0,625741,188,0,0
Vermont,Salary Other,0,625741,188,0,0
Vermont,Hourly Other,0,625741,188,0,0
Vermont,Union,0,625741,188,0,0
Virginia,Salary Non-union,356,8001024,4923,4.4494,72.3136
Virginia,Salary Union,8,8001024,4923,0.1,1.625
Virginia,Salary Other,70,8001024,4923,0.8749,14.219
Virginia,Hourly Non-union,344,8001024,4923,4.2994,69.8761
Virginia,Hourly Union,412,8001024,4923,5.1493,83.6888
Virginia,Hourly Other,83,8001024,4923,1.0374,16.8596
Virginia,Non-union,276,8001024,4923,3.4496000000000002,56.0634
Virginia,Union,36,8001024,4923,0.4499,7.3126
Virginia,Unknown,252,8001024,4923,3.1496,51.1883
Washington,Salary Non-union,196,6724540,3538,2.9147,55.3985
Washington,Salary Union,37,6724540,3538,0.5502,10.4579
Washington,Salary Other,30,6724540,3538,0.4461,8.4794
Washington,Hourly Non-union,187,6724540,3538,2.7809,52.8547
Washington,Hourly Union,229,6724540,3538,3.4054,64.7258
Washington,Hourly Other,29,6724540,3538,0.4313,8.1967
Washington,Non-union,66,6724540,3538,0.9815,18.6546
Washington,Union,46,6724540,3538,0.6841,13.0017
Washington,Unknown,128,6724540,3538,1.9035,36.1786
West Virginia,Salary Non-union,68,1852994,1245,3.6697,54.6185
West Virginia,Salary Union,6,1852994,1245,0.3238,4.8193
West Virginia,Salary Other,36,1852994,1245,1.9428,28.9157
West Virginia,Hourly Non-union,144,1852994,1245,7.7712,115.6627
West Virginia,Hourly Union,146,1852994,1245,7.8791,117.2691
West Virginia,Hourly Other,19,1852994,1245,1.0254,15.261
West Virginia,Non-union,36,1852994,1245,1.9428,28.9157
West Virginia,Union,31,1852994,1245,1.673,24.8996
West Virginia,Unknown,79,1852994,1245,4.2634,63.4538
Wisconsin,Salary Non-union,276,5686986,3168,4.8532,87.1212
Wisconsin,Salary Union,30,5686986,3168,0.5275,9.4697
Wisconsin,Salary Other,53,5686986,3168,0.932,16.7298
Wisconsin,Hourly Non-union,224,5686986,3168,3.9388,70.7071
Wisconsin,Hourly Union,341,5686986,3168,5.9961,107.6389
Wisconsin,Hourly Other,45,5686986,3168,0.7913,14.2045
Wisconsin,Non-union,132,5686986,3168,2.3211,41.6667
Wisconsin,Union,25,5686986,3168,0.4396,7.8914
Wisconsin,Unknown,79,5686986,3168,1.3891,24.9369
Wyoming,Salary Non-union,6,563626,179,1.0645,33.5196
Wyoming,Salary Other,1,563626,179,0.1774,5.5866
Wyoming,Hourly Non-union,21,563626,179,3.7259,117.3184
Wyoming,Hourly Union,3,563626,179,0.5323,16.7598
Wyoming,Hourly Other,2,563626,179,0.3548,11.1732
Wyoming,Non-union,11,563626,179,1.9516,61.4525
Wyoming,Unknown,21,563626,179,3.7259,117.3184
Wyoming,Salary Union,0,563626,179,0,0
Wyoming,Union,0,563626,179,0,0
